"","X","Dataset","Fold","Repeat","Method","MethodType","AUC","Popt","ACC"
"23122",5722,"mozilla","Fold-91","Rep-10","J48","R-dd",0.732174373968513,0.644942711683367,0.422297297297297
"23123",5723,"mozilla","Fold-91","Rep-10","Ridor","R-non-EA",0.657175328664455,0.560884423888256,0.263513513513513
"23124",5724,"mozilla","Fold-91","Rep-10","Ridor","R-ad",0.657175328664455,0.596536783409621,0.375
"23125",5725,"mozilla","Fold-91","Rep-10","Ridor","R-ee",0.657175328664455,0.596536783409621,0.375
"23126",5726,"mozilla","Fold-91","Rep-10","Ridor","R-dd",0.657175328664455,0.574199480382627,0.375
"23127",5727,"mozilla","Fold-91","Rep-10","IBk","R-non-EA",0.714067942804581,0.618725898750231,0.314189189189189
"23128",5728,"mozilla","Fold-91","Rep-10","IBk","R-ad",0.714067942804581,0.691636821155813,0.456081081081081
"23129",5729,"mozilla","Fold-91","Rep-10","IBk","R-ee",0.714067942804581,0.718062442840745,0.472972972972973
"23130",5730,"mozilla","Fold-91","Rep-10","IBk","R-dd",0.714067942804581,0.612570395079913,0.398648648648649
"23131",5731,"mozilla","Fold-91","Rep-10","NS.UP","R-unsup",0.463212452223694,0.12803487323897,0
"23132",5732,"mozilla","Fold-91","Rep-10","ND.UP","R-unsup",0.425869312917783,0.258207366764499,0
"23133",5733,"mozilla","Fold-91","Rep-10","NF.UP","R-unsup",0.667729907386192,0.365206597380569,0
"23134",5734,"mozilla","Fold-91","Rep-10","Entropy.UP","R-unsup",0.59347573245933,0.447407998553566,0
"23135",5735,"mozilla","Fold-91","Rep-10","LT.UP","R-unsup",0.596124183527427,0.537756026255748,0.236486486486486
"23136",5736,"mozilla","Fold-91","Rep-10","FIX.UP","R-unsup",0.476114130164075,0.212179286113916,0
"23137",5737,"mozilla","Fold-91","Rep-10","NDEV.UP","R-unsup",0.54514757108749,0.514726212131335,0.266891891891892
"23138",5738,"mozilla","Fold-91","Rep-10","AGE.UP","R-unsup",0.504671161209127,0.562681616043896,0.260135135135135
"23139",5739,"mozilla","Fold-91","Rep-10","NUC.UP","R-unsup",0.388718150513211,0.357868036710813,0.0236486486486486
"23140",5740,"mozilla","Fold-91","Rep-10","EXP.UP","R-unsup",0.563349264303006,0.562355172692021,0.287162162162162
"23141",5741,"mozilla","Fold-91","Rep-10","REXP.UP","R-unsup",0.555670395792032,0.552917900117331,0.277027027027027
"23142",5742,"mozilla","Fold-91","Rep-10","SEXP.UP","R-unsup",0.533397131927357,0.560822544402234,0.25
"23143",5743,"mozilla","Fold-101","Rep-10","EALR","EALR",0.539623967890682,0.586127117287462,0.278350515463918
"23145",5745,"mozilla","Fold-101","Rep-10","NaiveBayes","R-non-EA",0.677160551651037,0.534946560217298,0.243986254295533
"23146",5746,"mozilla","Fold-101","Rep-10","NaiveBayes","R-ad",0.677160551651037,0.62944143296199,0.309278350515464
"23147",5747,"mozilla","Fold-101","Rep-10","NaiveBayes","R-ee",0.677160551651037,0.705049337706456,0.474226804123711
"23148",5748,"mozilla","Fold-101","Rep-10","NaiveBayes","R-dd",0.677160551651037,0.540489538171483,0.323024054982818
"23149",5749,"mozilla","Fold-101","Rep-10","SimpleLogistic","R-non-EA",0.690874820245883,0.572367474472474,0.268041237113402
"23150",5750,"mozilla","Fold-101","Rep-10","SimpleLogistic","R-ad",0.690874820245883,0.691941107158934,0.436426116838488
"23151",5751,"mozilla","Fold-101","Rep-10","SimpleLogistic","R-ee",0.690874820245883,0.716270075412795,0.463917525773196
"23152",5752,"mozilla","Fold-101","Rep-10","SimpleLogistic","R-dd",0.690874820245883,0.571545703717373,0.357388316151203
"23153",5753,"mozilla","Fold-101","Rep-10","LMT","R-non-EA",0.719093262849466,0.601842653164153,0.292096219931271
"23154",5754,"mozilla","Fold-101","Rep-10","LMT","R-ad",0.719093262849466,0.706151394514415,0.467353951890034
"23155",5755,"mozilla","Fold-101","Rep-10","LMT","R-ee",0.719093262849466,0.730098484487695,0.474226804123711
"23156",5756,"mozilla","Fold-101","Rep-10","LMT","R-dd",0.719093262849466,0.619461728075875,0.40893470790378
"23157",5757,"mozilla","Fold-101","Rep-10","RBFNetwork","R-non-EA",0.537862715114199,0.503010490369933,0.206185567010309
"23158",5758,"mozilla","Fold-101","Rep-10","RBFNetwork","R-ad",0.537862715114199,0.660776593854105,0.353951890034364
"23159",5759,"mozilla","Fold-101","Rep-10","RBFNetwork","R-ee",0.537862715114199,0.696473752230855,0.446735395189003
"23160",5760,"mozilla","Fold-101","Rep-10","RBFNetwork","R-dd",0.537862715114199,0.571477733114408,0.350515463917526
"23161",5761,"mozilla","Fold-101","Rep-10","JRip","R-non-EA",0.67312895374665,0.581066386577697,0.316151202749141
"23162",5762,"mozilla","Fold-101","Rep-10","JRip","R-ad",0.67312895374665,0.690580365778046,0.398625429553265
"23163",5763,"mozilla","Fold-101","Rep-10","JRip","R-ee",0.67312895374665,0.716316285193234,0.484536082474227
"23164",5764,"mozilla","Fold-101","Rep-10","JRip","R-dd",0.67312895374665,0.608716991812464,0.398625429553265
"23165",5765,"mozilla","Fold-101","Rep-10","Logistic","R-non-EA",0.692428891634429,0.575134375052784,0.268041237113402
"23166",5766,"mozilla","Fold-101","Rep-10","Logistic","R-ad",0.692428891634429,0.693960898206489,0.446735395189003
"23167",5767,"mozilla","Fold-101","Rep-10","Logistic","R-ee",0.692428891634429,0.717589280473638,0.467353951890034
"23168",5768,"mozilla","Fold-101","Rep-10","Logistic","R-dd",0.692428891634429,0.581102988561687,0.367697594501718
"23169",5769,"mozilla","Fold-101","Rep-10","RandomForest","R-non-EA",0.755151052532086,0.653967427355352,0.36426116838488
"23170",5770,"mozilla","Fold-101","Rep-10","RandomForest","R-ad",0.755151052532086,0.732180035814462,0.52233676975945
"23171",5771,"mozilla","Fold-101","Rep-10","RandomForest","R-ee",0.755151052532086,0.746865842605655,0.525773195876289
"23172",5772,"mozilla","Fold-101","Rep-10","RandomForest","R-dd",0.755151052532086,0.674355804734649,0.470790378006873
"23173",5773,"mozilla","Fold-101","Rep-10","SMO","R-non-EA",0.628847202249543,0.550610173027599,0.243986254295533
"23174",5774,"mozilla","Fold-101","Rep-10","SMO","R-ad",0.628847202249543,0.591727516022562,0.36426116838488
"23175",5775,"mozilla","Fold-101","Rep-10","SMO","R-ee",0.628847202249543,0.591727516022562,0.36426116838488
"23176",5776,"mozilla","Fold-101","Rep-10","SMO","R-dd",0.628847202249543,0.576366944598718,0.36426116838488
"23177",5777,"mozilla","Fold-101","Rep-10","J48","R-non-EA",0.700853705466551,0.585687553725905,0.264604810996564
"23178",5778,"mozilla","Fold-101","Rep-10","J48","R-ad",0.700853705466551,0.688788090706054,0.436426116838488
"23179",5779,"mozilla","Fold-101","Rep-10","J48","R-ee",0.700853705466551,0.722062431748584,0.491408934707904
"23180",5780,"mozilla","Fold-101","Rep-10","J48","R-dd",0.700853705466551,0.648423589635338,0.446735395189003
"23181",5781,"mozilla","Fold-101","Rep-10","Ridor","R-non-EA",0.619248712184122,0.566094616299239,0.298969072164948
"23182",5782,"mozilla","Fold-101","Rep-10","Ridor","R-ad",0.619248712184122,0.585323698036284,0.333333333333333
"23183",5783,"mozilla","Fold-101","Rep-10","Ridor","R-ee",0.619248712184122,0.585323698036284,0.333333333333333
"23184",5784,"mozilla","Fold-101","Rep-10","Ridor","R-dd",0.619248712184122,0.563296264050378,0.333333333333333
"23185",5785,"mozilla","Fold-101","Rep-10","IBk","R-non-EA",0.702051855265023,0.616491475270173,0.333333333333333
"23186",5786,"mozilla","Fold-101","Rep-10","IBk","R-ad",0.702051855265023,0.699766720707837,0.450171821305842
"23187",5787,"mozilla","Fold-101","Rep-10","IBk","R-ee",0.702051855265023,0.723626113170397,0.501718213058419
"23188",5788,"mozilla","Fold-101","Rep-10","IBk","R-dd",0.702051855265023,0.617057211068806,0.395189003436426
"23189",5789,"mozilla","Fold-101","Rep-10","NS.UP","R-unsup",0.468074445209595,0.132142693982784,0
"23190",5790,"mozilla","Fold-101","Rep-10","ND.UP","R-unsup",0.444843546405255,0.270810790039968,0
"23191",5791,"mozilla","Fold-101","Rep-10","NF.UP","R-unsup",0.644148454958513,0.381445308928142,0
"23192",5792,"mozilla","Fold-101","Rep-10","Entropy.UP","R-unsup",0.563775368116177,0.466838161709638,0
"23193",5793,"mozilla","Fold-101","Rep-10","LT.UP","R-unsup",0.547208452325495,0.580237958075728,0.268041237113402
"23194",5794,"mozilla","Fold-101","Rep-10","FIX.UP","R-unsup",0.453459085262525,0.180198783399118,0
"23195",5795,"mozilla","Fold-101","Rep-10","NDEV.UP","R-unsup",0.517729832094465,0.56923128792525,0.29553264604811
"23196",5796,"mozilla","Fold-101","Rep-10","AGE.UP","R-unsup",0.496803457017668,0.56652581696349,0.268041237113402
"23197",5797,"mozilla","Fold-101","Rep-10","NUC.UP","R-unsup",0.404975897757884,0.373057754123387,0.0309278350515464
"23198",5798,"mozilla","Fold-101","Rep-10","EXP.UP","R-unsup",0.555416590714223,0.557831940268016,0.247422680412371
"23199",5799,"mozilla","Fold-101","Rep-10","REXP.UP","R-unsup",0.544176472971057,0.546377492389015,0.264604810996564
"23200",5800,"mozilla","Fold-101","Rep-10","SEXP.UP","R-unsup",0.542727047171531,0.573409841210895,0.268041237113402
"23201",1,"platform","Fold-11","Rep-1","EALR","EALR",0.572078553361531,0.621982152031952,0.334855403348554
"23203",3,"platform","Fold-11","Rep-1","NaiveBayes","R-non-EA",0.689141704163592,0.521561064250869,0.185692541856925
"23204",4,"platform","Fold-11","Rep-1","NaiveBayes","R-ad",0.689141704163592,0.650324540090713,0.330289193302892
"23205",5,"platform","Fold-11","Rep-1","NaiveBayes","R-ee",0.689141704163592,0.742636521225215,0.503805175038052
"23206",6,"platform","Fold-11","Rep-1","NaiveBayes","R-dd",0.689141704163592,0.510892707227179,0.287671232876712
"23207",7,"platform","Fold-11","Rep-1","SimpleLogistic","R-non-EA",0.726901554927987,0.601191320191169,0.26179604261796
"23208",8,"platform","Fold-11","Rep-1","SimpleLogistic","R-ad",0.726901554927987,0.735785621866116,0.505327245053272
"23209",9,"platform","Fold-11","Rep-1","SimpleLogistic","R-ee",0.726901554927987,0.763207641539785,0.538812785388128
"23210",10,"platform","Fold-11","Rep-1","SimpleLogistic","R-dd",0.726901554927987,0.673742936628468,0.465753424657534
"23211",11,"platform","Fold-11","Rep-1","LMT","R-non-EA",0.742813936958314,0.634127022057376,0.327245053272451
"23212",12,"platform","Fold-11","Rep-1","LMT","R-ad",0.742813936958314,0.744028203187823,0.508371385083714
"23213",13,"platform","Fold-11","Rep-1","LMT","R-ee",0.742813936958314,0.766537229394992,0.54337899543379
"23214",14,"platform","Fold-11","Rep-1","LMT","R-dd",0.742813936958314,0.689831525249048,0.476407914764079
"23215",15,"platform","Fold-11","Rep-1","RBFNetwork","R-non-EA",0.619299712169101,0.601749842995209,0.280060882800609
"23216",16,"platform","Fold-11","Rep-1","RBFNetwork","R-ad",0.619299712169101,0.729443589722416,0.468797564687976
"23217",17,"platform","Fold-11","Rep-1","RBFNetwork","R-ee",0.619299712169101,0.748119180170273,0.529680365296804
"23218",18,"platform","Fold-11","Rep-1","RBFNetwork","R-dd",0.619299712169101,0.630204274658464,0.424657534246575
"23219",19,"platform","Fold-11","Rep-1","JRip","R-non-EA",0.704248202829238,0.599987630216285,0.322678843226788
"23220",20,"platform","Fold-11","Rep-1","JRip","R-ad",0.704248202829238,0.740132983803109,0.4779299847793
"23221",21,"platform","Fold-11","Rep-1","JRip","R-ee",0.704248202829238,0.760989120814995,0.554033485540335
"23222",22,"platform","Fold-11","Rep-1","JRip","R-dd",0.704248202829238,0.68284528528659,0.4779299847793
"23223",23,"platform","Fold-11","Rep-1","Logistic","R-non-EA",0.726758225127039,0.601616000450449,0.264840182648402
"23224",24,"platform","Fold-11","Rep-1","Logistic","R-ad",0.726758225127039,0.735753284672198,0.508371385083714
"23225",25,"platform","Fold-11","Rep-1","Logistic","R-ee",0.726758225127039,0.763412399971579,0.538812785388128
"23226",26,"platform","Fold-11","Rep-1","Logistic","R-dd",0.726758225127039,0.674359655966842,0.464231354642314
"23227",27,"platform","Fold-11","Rep-1","RandomForest","R-non-EA",0.75606732000397,0.660824799033578,0.371385083713851
"23228",28,"platform","Fold-11","Rep-1","RandomForest","R-ad",0.75606732000397,0.752929065238617,0.523592085235921
"23229",29,"platform","Fold-11","Rep-1","RandomForest","R-ee",0.75606732000397,0.774098469615944,0.554033485540335
"23230",30,"platform","Fold-11","Rep-1","RandomForest","R-dd",0.75606732000397,0.683648827082559,0.4779299847793
"23231",31,"platform","Fold-11","Rep-1","SMO","R-non-EA",0.650289156314556,0.629406356719573,0.30441400304414
"23232",32,"platform","Fold-11","Rep-1","SMO","R-ad",0.650289156314556,0.704779403247534,0.482496194824962
"23233",33,"platform","Fold-11","Rep-1","SMO","R-ee",0.650289156314556,0.704779968261497,0.482496194824962
"23234",34,"platform","Fold-11","Rep-1","SMO","R-dd",0.650289156314556,0.694334962473324,0.482496194824962
"23235",35,"platform","Fold-11","Rep-1","J48","R-non-EA",0.721836002349992,0.591415803334279,0.255707762557078
"23236",36,"platform","Fold-11","Rep-1","J48","R-ad",0.721836002349992,0.728378091675378,0.464231354642314
"23237",37,"platform","Fold-11","Rep-1","J48","R-ee",0.721836002349992,0.758320034247217,0.531202435312024
"23238",38,"platform","Fold-11","Rep-1","J48","R-dd",0.721836002349992,0.664969609993023,0.447488584474886
"23239",39,"platform","Fold-11","Rep-1","Ridor","R-non-EA",0.662000588114538,0.623374517307771,0.336377473363775
"23240",40,"platform","Fold-11","Rep-1","Ridor","R-ad",0.662000588114538,0.665379087525082,0.455098934550989
"23241",41,"platform","Fold-11","Rep-1","Ridor","R-ee",0.662000588114538,0.665379271483117,0.455098934550989
"23242",42,"platform","Fold-11","Rep-1","Ridor","R-dd",0.662000588114538,0.652216509116002,0.455098934550989
"23243",43,"platform","Fold-11","Rep-1","IBk","R-non-EA",0.717555064843635,0.636448309653739,0.331811263318113
"23244",44,"platform","Fold-11","Rep-1","IBk","R-ad",0.717555064843635,0.734076388910368,0.502283105022831
"23245",45,"platform","Fold-11","Rep-1","IBk","R-ee",0.717555064843635,0.76198115392195,0.544901065449011
"23246",46,"platform","Fold-11","Rep-1","IBk","R-dd",0.717555064843635,0.659758591386862,0.450532724505327
"23247",47,"platform","Fold-11","Rep-1","NS.UP","R-unsup",0.482535649049739,0.0713026859065197,0
"23248",48,"platform","Fold-11","Rep-1","ND.UP","R-unsup",0.434408584252956,0.27928211782063,0
"23249",49,"platform","Fold-11","Rep-1","NF.UP","R-unsup",0.612463034781981,0.391193881545338,0
"23250",50,"platform","Fold-11","Rep-1","Entropy.UP","R-unsup",0.440815272237233,0.448118749233898,0
"23251",51,"platform","Fold-11","Rep-1","LT.UP","R-unsup",0.587940847020559,0.562373100081474,0.257229832572298
"23252",52,"platform","Fold-11","Rep-1","FIX.UP","R-unsup",0.643782908059943,0.139523233846407,0
"23253",53,"platform","Fold-11","Rep-1","NDEV.UP","R-unsup",0.504206344362639,0.520156045176677,0.263318112633181
"23254",54,"platform","Fold-11","Rep-1","AGE.UP","R-unsup",0.533064489779815,0.550028083747299,0.26027397260274
"23255",55,"platform","Fold-11","Rep-1","NUC.UP","R-unsup",0.425770266679736,0.382347497369101,0.0273972602739726
"23256",56,"platform","Fold-11","Rep-1","EXP.UP","R-unsup",0.539324149129572,0.456649369431538,0.170471841704718
"23257",57,"platform","Fold-11","Rep-1","REXP.UP","R-unsup",0.542378306834273,0.455807669438373,0.179604261796043
"23258",58,"platform","Fold-11","Rep-1","SEXP.UP","R-unsup",0.507714225652274,0.493818721021606,0.17351598173516
"23259",59,"platform","Fold-21","Rep-1","EALR","EALR",0.571252410948349,0.623487691152945,0.365269461077844
"23261",61,"platform","Fold-21","Rep-1","NaiveBayes","R-non-EA",0.685194862963337,0.508363178277068,0.208083832335329
"23262",62,"platform","Fold-21","Rep-1","NaiveBayes","R-ad",0.685194862963337,0.651261254771511,0.339820359281437
"23263",63,"platform","Fold-21","Rep-1","NaiveBayes","R-ee",0.685194862963337,0.739176239700224,0.523952095808383
"23264",64,"platform","Fold-21","Rep-1","NaiveBayes","R-dd",0.685194862963337,0.501872673033541,0.284431137724551
"23265",65,"platform","Fold-21","Rep-1","SimpleLogistic","R-non-EA",0.728926154186452,0.60111304197682,0.285928143712575
"23266",66,"platform","Fold-21","Rep-1","SimpleLogistic","R-ad",0.728926154186452,0.739528373609783,0.508982035928144
"23267",67,"platform","Fold-21","Rep-1","SimpleLogistic","R-ee",0.728926154186452,0.772655168305865,0.54940119760479
"23268",68,"platform","Fold-21","Rep-1","SimpleLogistic","R-dd",0.728926154186452,0.663732975507197,0.477544910179641
"23269",69,"platform","Fold-21","Rep-1","LMT","R-non-EA",0.730710286348351,0.610563829407988,0.309880239520958
"23270",70,"platform","Fold-21","Rep-1","LMT","R-ad",0.730710286348351,0.741804839241573,0.511976047904192
"23271",71,"platform","Fold-21","Rep-1","LMT","R-ee",0.730710286348351,0.769847056936923,0.559880239520958
"23272",72,"platform","Fold-21","Rep-1","LMT","R-dd",0.730710286348351,0.688416825360901,0.498502994011976
"23273",73,"platform","Fold-21","Rep-1","RBFNetwork","R-non-EA",0.610208748324338,0.592929407399408,0.276946107784431
"23274",74,"platform","Fold-21","Rep-1","RBFNetwork","R-ad",0.610208748324338,0.729796546207085,0.477544910179641
"23275",75,"platform","Fold-21","Rep-1","RBFNetwork","R-ee",0.610208748324338,0.757331902632603,0.543413173652695
"23276",76,"platform","Fold-21","Rep-1","RBFNetwork","R-dd",0.610208748324338,0.618734093766447,0.43562874251497
"23277",77,"platform","Fold-21","Rep-1","JRip","R-non-EA",0.680810036108015,0.57840819266673,0.254491017964072
"23278",78,"platform","Fold-21","Rep-1","JRip","R-ad",0.680810036108015,0.731464149446979,0.5
"23279",79,"platform","Fold-21","Rep-1","JRip","R-ee",0.680810036108015,0.762713471640042,0.552395209580838
"23280",80,"platform","Fold-21","Rep-1","JRip","R-dd",0.680810036108015,0.676531329817504,0.495508982035928
"23281",81,"platform","Fold-21","Rep-1","Logistic","R-non-EA",0.730160644815504,0.603975374982016,0.288922155688623
"23282",82,"platform","Fold-21","Rep-1","Logistic","R-ad",0.730160644815504,0.740353866900699,0.510479041916168
"23283",83,"platform","Fold-21","Rep-1","Logistic","R-ee",0.730160644815504,0.773692294756415,0.54940119760479
"23284",84,"platform","Fold-21","Rep-1","Logistic","R-dd",0.730160644815504,0.661461673761588,0.471556886227545
"23285",85,"platform","Fold-21","Rep-1","RandomForest","R-non-EA",0.745454747091974,0.648302595910422,0.360778443113772
"23286",86,"platform","Fold-21","Rep-1","RandomForest","R-ad",0.745454747091974,0.753414088121579,0.534431137724551
"23287",87,"platform","Fold-21","Rep-1","RandomForest","R-ee",0.745454747091974,0.782494275852913,0.576347305389222
"23288",88,"platform","Fold-21","Rep-1","RandomForest","R-dd",0.745454747091974,0.681065497200793,0.495508982035928
"23289",89,"platform","Fold-21","Rep-1","SMO","R-non-EA",0.642944778192752,0.623280109960315,0.317365269461078
"23290",90,"platform","Fold-21","Rep-1","SMO","R-ad",0.642944778192752,0.687500643147746,0.488023952095808
"23291",91,"platform","Fold-21","Rep-1","SMO","R-ee",0.642944778192752,0.687500553673073,0.488023952095808
"23292",92,"platform","Fold-21","Rep-1","SMO","R-dd",0.642944778192752,0.675857713489523,0.488023952095808
"23293",93,"platform","Fold-21","Rep-1","J48","R-non-EA",0.70595211039257,0.585022518201564,0.272455089820359
"23294",94,"platform","Fold-21","Rep-1","J48","R-ad",0.70595211039257,0.724893308744295,0.502994011976048
