"","X","Dataset","Fold","Repeat","Method","MethodType","AUC","Popt","ACC"
"3995",3995,"bugzilla","Fold-91","Rep-7","LT.UP","R-unsup",0.488388848282343,0.780278045319977,0.554140127388535
"3996",3996,"bugzilla","Fold-91","Rep-7","FIX.UP","R-unsup",0.438216560509554,0.0455319099581838,0
"3997",3997,"bugzilla","Fold-91","Rep-7","NDEV.UP","R-unsup",0.516017542027775,0.591557500816359,0.318471337579618
"3998",3998,"bugzilla","Fold-91","Rep-7","AGE.UP","R-unsup",0.59499843374752,0.770647203497404,0.484076433121019
"3999",3999,"bugzilla","Fold-91","Rep-7","NUC.UP","R-unsup",0.425174898193589,0.67566850764308,0.0509554140127389
"4000",4000,"bugzilla","Fold-91","Rep-7","EXP.UP","R-unsup",0.523097003236922,0.606816590116485,0.280254777070064
"4001",4001,"bugzilla","Fold-91","Rep-7","REXP.UP","R-unsup",0.518199853816435,0.610921095090236,0.261146496815287
"4002",4002,"bugzilla","Fold-91","Rep-7","SEXP.UP","R-unsup",0.526386133444711,0.64987119428367,0.343949044585987
"4003",4003,"bugzilla","Fold-101","Rep-7","EALR","EALR",0.514927548301133,0.655189515924189,0.411392405063291
"4005",4005,"bugzilla","Fold-101","Rep-7","NaiveBayes","R-non-EA",0.703676715522985,0.286359990612863,0.0632911392405063
"4006",4006,"bugzilla","Fold-101","Rep-7","NaiveBayes","R-ad",0.703676715522985,0.376991353150779,0.215189873417722
"4007",4007,"bugzilla","Fold-101","Rep-7","NaiveBayes","R-ee",0.703676715522985,0.884861583757738,0.689873417721519
"4008",4008,"bugzilla","Fold-101","Rep-7","NaiveBayes","R-dd",0.703676715522985,0.43952181842819,0.329113924050633
"4009",4009,"bugzilla","Fold-101","Rep-7","SimpleLogistic","R-non-EA",0.734114756828781,0.378853878638822,0.0316455696202532
"4010",4010,"bugzilla","Fold-101","Rep-7","SimpleLogistic","R-ad",0.734114756828781,0.421354927556412,0.126582278481013
"4011",4011,"bugzilla","Fold-101","Rep-7","SimpleLogistic","R-ee",0.734114756828781,0.921576749816588,0.753164556962025
"4012",4012,"bugzilla","Fold-101","Rep-7","SimpleLogistic","R-dd",0.734114756828781,0.655543108809483,0.544303797468354
"4013",4013,"bugzilla","Fold-101","Rep-7","LMT","R-non-EA",0.751499000666223,0.506519518672716,0.126582278481013
"4014",4014,"bugzilla","Fold-101","Rep-7","LMT","R-ad",0.751499000666223,0.54194623508981,0.183544303797468
"4015",4015,"bugzilla","Fold-101","Rep-7","LMT","R-ee",0.751499000666223,0.920829227811827,0.753164556962025
"4016",4016,"bugzilla","Fold-101","Rep-7","LMT","R-dd",0.751499000666223,0.657521891525575,0.544303797468354
"4017",4017,"bugzilla","Fold-101","Rep-7","RBFNetwork","R-non-EA",0.564977514990007,0.261905036850934,0.0253164556962025
"4018",4018,"bugzilla","Fold-101","Rep-7","RBFNetwork","R-ad",0.564977514990007,0.693542466126489,0.170886075949367
"4019",4019,"bugzilla","Fold-101","Rep-7","RBFNetwork","R-ee",0.564977514990007,0.909814700224446,0.727848101265823
"4020",4020,"bugzilla","Fold-101","Rep-7","RBFNetwork","R-dd",0.564977514990007,0.347832380787261,0.189873417721519
"4021",4021,"bugzilla","Fold-101","Rep-7","JRip","R-non-EA",0.676830029980013,0.431837052903514,0.10126582278481
"4022",4022,"bugzilla","Fold-101","Rep-7","JRip","R-ad",0.676830029980013,0.561994069397167,0.145569620253165
"4023",4023,"bugzilla","Fold-101","Rep-7","JRip","R-ee",0.676830029980013,0.914437199625559,0.746835443037975
"4024",4024,"bugzilla","Fold-101","Rep-7","JRip","R-dd",0.676830029980013,0.670154122117466,0.563291139240506
"4025",4025,"bugzilla","Fold-101","Rep-7","Logistic","R-non-EA",0.735009993337775,0.379038554257578,0.0316455696202532
"4026",4026,"bugzilla","Fold-101","Rep-7","Logistic","R-ad",0.735009993337775,0.424115975045023,0.126582278481013
"4027",4027,"bugzilla","Fold-101","Rep-7","Logistic","R-ee",0.735009993337775,0.922291399208801,0.753164556962025
"4028",4028,"bugzilla","Fold-101","Rep-7","Logistic","R-dd",0.735009993337775,0.65573339687254,0.544303797468354
"4029",4029,"bugzilla","Fold-101","Rep-7","RandomForest","R-non-EA",0.754694786808794,0.534225928181344,0.120253164556962
"4030",4030,"bugzilla","Fold-101","Rep-7","RandomForest","R-ad",0.754694786808794,0.559998733343497,0.164556962025316
"4031",4031,"bugzilla","Fold-101","Rep-7","RandomForest","R-ee",0.754694786808794,0.930805985054332,0.772151898734177
"4032",4032,"bugzilla","Fold-101","Rep-7","RandomForest","R-dd",0.754694786808794,0.651206305937214,0.537974683544304
"4033",4033,"bugzilla","Fold-101","Rep-7","SMO","R-non-EA",0.665410559626915,0.433563559000679,0.120253164556962
"4034",4034,"bugzilla","Fold-101","Rep-7","SMO","R-ad",0.665410559626915,0.690705505995853,0.575949367088608
"4035",4035,"bugzilla","Fold-101","Rep-7","SMO","R-ee",0.665410559626915,0.690705505995853,0.575949367088608
"4036",4036,"bugzilla","Fold-101","Rep-7","SMO","R-dd",0.665410559626915,0.690576954660133,0.575949367088608
"4037",4037,"bugzilla","Fold-101","Rep-7","J48","R-non-EA",0.73150191538974,0.545670481969581,0.145569620253165
"4038",4038,"bugzilla","Fold-101","Rep-7","J48","R-ad",0.73150191538974,0.586032125986728,0.20253164556962
"4039",4039,"bugzilla","Fold-101","Rep-7","J48","R-ee",0.73150191538974,0.907633340239593,0.746835443037975
"4040",4040,"bugzilla","Fold-101","Rep-7","J48","R-dd",0.73150191538974,0.765009778720022,0.651898734177215
"4041",4041,"bugzilla","Fold-101","Rep-7","Ridor","R-non-EA",0.615610426382412,0.389305552438102,0.120253164556962
"4042",4042,"bugzilla","Fold-101","Rep-7","Ridor","R-ad",0.615610426382412,0.825212157146938,0.689873417721519
"4043",4043,"bugzilla","Fold-101","Rep-7","Ridor","R-ee",0.615610426382412,0.825212157146938,0.689873417721519
"4044",4044,"bugzilla","Fold-101","Rep-7","Ridor","R-dd",0.615610426382412,0.82503309395698,0.689873417721519
"4045",4045,"bugzilla","Fold-101","Rep-7","IBk","R-non-EA",0.723548884077282,0.502888009515544,0.183544303797468
"4046",4046,"bugzilla","Fold-101","Rep-7","IBk","R-ad",0.723548884077282,0.558568375774738,0.240506329113924
"4047",4047,"bugzilla","Fold-101","Rep-7","IBk","R-ee",0.723548884077282,0.916074966772102,0.753164556962025
"4048",4048,"bugzilla","Fold-101","Rep-7","IBk","R-dd",0.723548884077282,0.573530300248727,0.455696202531646
"4049",4049,"bugzilla","Fold-101","Rep-7","NS.UP","R-unsup",0.42719437041972,0.409336818462354,0
"4050",4050,"bugzilla","Fold-101","Rep-7","ND.UP","R-unsup",0.40945619586942,0.419888985845943,0
"4051",4051,"bugzilla","Fold-101","Rep-7","NF.UP","R-unsup",0.35684543637575,0.675904713885025,0.0822784810126582
"4052",4052,"bugzilla","Fold-101","Rep-7","Entropy.UP","R-unsup",0.371554380413058,0.566505657911505,0.0822784810126582
"4053",4053,"bugzilla","Fold-101","Rep-7","LT.UP","R-unsup",0.612935126582278,0.730050215338377,0.436708860759494
"4054",4054,"bugzilla","Fold-101","Rep-7","FIX.UP","R-unsup",0.455987674883411,0.0571553646424151,0.0632911392405063
"4055",4055,"bugzilla","Fold-101","Rep-7","NDEV.UP","R-unsup",0.588618004663558,0.563096784883889,0.348101265822785
"4056",4056,"bugzilla","Fold-101","Rep-7","AGE.UP","R-unsup",0.581570619586942,0.72322710616298,0.430379746835443
"4057",4057,"bugzilla","Fold-101","Rep-7","NUC.UP","R-unsup",0.367046968687542,0.658058260873909,0.0316455696202532
"4058",4058,"bugzilla","Fold-101","Rep-7","EXP.UP","R-unsup",0.496918720852765,0.505898390576448,0.183544303797468
"4059",4059,"bugzilla","Fold-101","Rep-7","REXP.UP","R-unsup",0.499500333111259,0.514392397581401,0.177215189873418
"4060",4060,"bugzilla","Fold-101","Rep-7","SEXP.UP","R-unsup",0.553204113924051,0.525664025170891,0.215189873417722
"4061",4061,"bugzilla","Fold-11","Rep-8","EALR","EALR",0.562097723704867,0.820662389382725,0.538461538461538
"4063",4063,"bugzilla","Fold-11","Rep-8","NaiveBayes","R-non-EA",0.68041601255887,0.315610080947047,0.0714285714285714
"4064",4064,"bugzilla","Fold-11","Rep-8","NaiveBayes","R-ad",0.68041601255887,0.415284603197476,0.252747252747253
"4065",4065,"bugzilla","Fold-11","Rep-8","NaiveBayes","R-ee",0.68041601255887,0.911807344625853,0.763736263736264
"4066",4066,"bugzilla","Fold-11","Rep-8","NaiveBayes","R-dd",0.68041601255887,0.465283080143552,0.335164835164835
"4067",4067,"bugzilla","Fold-11","Rep-8","SimpleLogistic","R-non-EA",0.727364599686028,0.640641229875915,0.175824175824176
"4068",4068,"bugzilla","Fold-11","Rep-8","SimpleLogistic","R-ad",0.727364599686028,0.68847178122577,0.269230769230769
"4069",4069,"bugzilla","Fold-11","Rep-8","SimpleLogistic","R-ee",0.727364599686028,0.947572605751908,0.813186813186813
"4070",4070,"bugzilla","Fold-11","Rep-8","SimpleLogistic","R-dd",0.727364599686028,0.808228630547171,0.653846153846154
"4071",4071,"bugzilla","Fold-11","Rep-8","LMT","R-non-EA",0.758124018838305,0.697725157154405,0.181318681318681
"4072",4072,"bugzilla","Fold-11","Rep-8","LMT","R-ad",0.758124018838305,0.717925288988116,0.269230769230769
"4073",4073,"bugzilla","Fold-11","Rep-8","LMT","R-ee",0.758124018838305,0.951248889841853,0.824175824175824
"4074",4074,"bugzilla","Fold-11","Rep-8","LMT","R-dd",0.758124018838305,0.831172234323243,0.675824175824176
"4075",4075,"bugzilla","Fold-11","Rep-8","RBFNetwork","R-non-EA",0.581220565149137,0.22470423621675,0.00549450549450549
"4076",4076,"bugzilla","Fold-11","Rep-8","RBFNetwork","R-ad",0.581220565149137,0.796729259136143,0.247252747252747
"4077",4077,"bugzilla","Fold-11","Rep-8","RBFNetwork","R-ee",0.581220565149137,0.940341693698701,0.796703296703297
"4078",4078,"bugzilla","Fold-11","Rep-8","RBFNetwork","R-dd",0.581220565149137,0.344028900695807,0.203296703296703
"4079",4079,"bugzilla","Fold-11","Rep-8","JRip","R-non-EA",0.716895604395604,0.660903852378029,0.214285714285714
"4080",4080,"bugzilla","Fold-11","Rep-8","JRip","R-ad",0.716895604395604,0.760846367888614,0.236263736263736
"4081",4081,"bugzilla","Fold-11","Rep-8","JRip","R-ee",0.716895604395604,0.943449083158418,0.791208791208791
"4082",4082,"bugzilla","Fold-11","Rep-8","JRip","R-dd",0.716895604395604,0.800243801849781,0.637362637362637
"4083",4083,"bugzilla","Fold-11","Rep-8","Logistic","R-non-EA",0.744662480376766,0.555146710017409,0.175824175824176
"4084",4084,"bugzilla","Fold-11","Rep-8","Logistic","R-ad",0.744662480376766,0.639502390488118,0.203296703296703
"4085",4085,"bugzilla","Fold-11","Rep-8","Logistic","R-ee",0.744662480376766,0.948402666626183,0.807692307692308
"4086",4086,"bugzilla","Fold-11","Rep-8","Logistic","R-dd",0.744662480376766,0.745933104322062,0.620879120879121
"4087",4087,"bugzilla","Fold-11","Rep-8","RandomForest","R-non-EA",0.77677590266876,0.705430264600117,0.252747252747253
"4088",4088,"bugzilla","Fold-11","Rep-8","RandomForest","R-ad",0.77677590266876,0.723047965377277,0.291208791208791
"4089",4089,"bugzilla","Fold-11","Rep-8","RandomForest","R-ee",0.77677590266876,0.95272188898645,0.818681318681319
"4090",4090,"bugzilla","Fold-11","Rep-8","RandomForest","R-dd",0.77677590266876,0.77560506748074,0.615384615384615
"4091",4091,"bugzilla","Fold-11","Rep-8","SMO","R-non-EA",0.678983516483517,0.690246031640513,0.373626373626374
"4092",4092,"bugzilla","Fold-11","Rep-8","SMO","R-ad",0.678983516483517,0.806350053199026,0.659340659340659
"4093",4093,"bugzilla","Fold-11","Rep-8","SMO","R-ee",0.678983516483517,0.806350053199026,0.659340659340659
"4094",4094,"bugzilla","Fold-11","Rep-8","SMO","R-dd",0.678983516483517,0.806350053199026,0.659340659340659
"4095",4095,"bugzilla","Fold-11","Rep-8","J48","R-non-EA",0.766650313971743,0.69420518786687,0.263736263736264
"4096",4096,"bugzilla","Fold-11","Rep-8","J48","R-ad",0.766650313971743,0.716454215251152,0.285714285714286
"4097",4097,"bugzilla","Fold-11","Rep-8","J48","R-ee",0.766650313971743,0.945917910437055,0.807692307692308
"4098",4098,"bugzilla","Fold-11","Rep-8","J48","R-dd",0.766650313971743,0.829536793814015,0.675824175824176
"4099",4099,"bugzilla","Fold-11","Rep-8","Ridor","R-non-EA",0.600412087912088,0.585946309133594,0.241758241758242
"4100",4100,"bugzilla","Fold-11","Rep-8","Ridor","R-ad",0.600412087912088,0.59955409121184,0.247252747252747
"4101",4101,"bugzilla","Fold-11","Rep-8","Ridor","R-ee",0.600412087912088,0.59955409121184,0.247252747252747
"4102",4102,"bugzilla","Fold-11","Rep-8","Ridor","R-dd",0.600412087912088,0.570228891183868,0.247252747252747
"4103",4103,"bugzilla","Fold-11","Rep-8","IBk","R-non-EA",0.74570251177394,0.703884621637819,0.307692307692308
"4104",4104,"bugzilla","Fold-11","Rep-8","IBk","R-ad",0.74570251177394,0.733614874689004,0.379120879120879
"4105",4105,"bugzilla","Fold-11","Rep-8","IBk","R-ee",0.74570251177394,0.945804306506565,0.807692307692308
"4106",4106,"bugzilla","Fold-11","Rep-8","IBk","R-dd",0.74570251177394,0.695417545685989,0.516483516483517
"4107",4107,"bugzilla","Fold-11","Rep-8","NS.UP","R-unsup",0.432505886970173,0.458240865966695,0
"4108",4108,"bugzilla","Fold-11","Rep-8","ND.UP","R-unsup",0.428718602825746,0.449720751433458,0
"4109",4109,"bugzilla","Fold-11","Rep-8","NF.UP","R-unsup",0.376824960753532,0.748221285544038,0.203296703296703
"4110",4110,"bugzilla","Fold-11","Rep-8","Entropy.UP","R-unsup",0.404994113029827,0.616961914135123,0.175824175824176
"4111",4111,"bugzilla","Fold-11","Rep-8","LT.UP","R-unsup",0.545310047095761,0.816137139574632,0.598901098901099
"4112",4112,"bugzilla","Fold-11","Rep-8","FIX.UP","R-unsup",0.417582417582418,0.0287561304531592,0
"4113",4113,"bugzilla","Fold-11","Rep-8","NDEV.UP","R-unsup",0.494907770800628,0.646842705493949,0.516483516483517
"4114",4114,"bugzilla","Fold-11","Rep-8","AGE.UP","R-unsup",0.554425039246468,0.800982139598329,0.538461538461538
"4115",4115,"bugzilla","Fold-11","Rep-8","NUC.UP","R-unsup",0.388549843014129,0.743470753744046,0.126373626373626
"4116",4116,"bugzilla","Fold-11","Rep-8","EXP.UP","R-unsup",0.539982339089482,0.656020636709532,0.274725274725275
"4117",4117,"bugzilla","Fold-11","Rep-8","REXP.UP","R-unsup",0.535890894819466,0.675028365642635,0.285714285714286
"4118",4118,"bugzilla","Fold-11","Rep-8","SEXP.UP","R-unsup",0.537912087912088,0.700129392549992,0.324175824175824
"4119",4119,"bugzilla","Fold-21","Rep-8","EALR","EALR",0.528472339348963,0.687933195270532,0.402597402597403
"4121",4121,"bugzilla","Fold-21","Rep-8","NaiveBayes","R-non-EA",0.691600607185023,0.309173469924893,0.0844155844155844
"4122",4122,"bugzilla","Fold-21","Rep-8","NaiveBayes","R-ad",0.691600607185023,0.42019495375811,0.25974025974026
"4123",4123,"bugzilla","Fold-21","Rep-8","NaiveBayes","R-ee",0.691600607185023,0.868347319983498,0.688311688311688
"4124",4124,"bugzilla","Fold-21","Rep-8","NaiveBayes","R-dd",0.691600607185023,0.437916089754972,0.350649350649351
"4125",4125,"bugzilla","Fold-21","Rep-8","SimpleLogistic","R-non-EA",0.688691178950919,0.493778963065622,0.11038961038961
"4126",4126,"bugzilla","Fold-21","Rep-8","SimpleLogistic","R-ad",0.688691178950919,0.662257860349312,0.272727272727273
"4127",4127,"bugzilla","Fold-21","Rep-8","SimpleLogistic","R-ee",0.688691178950919,0.922971966802882,0.74025974025974
"4128",4128,"bugzilla","Fold-21","Rep-8","SimpleLogistic","R-dd",0.688691178950919,0.731100318709923,0.584415584415584
"4129",4129,"bugzilla","Fold-21","Rep-8","LMT","R-non-EA",0.719935908247597,0.629664067026327,0.175324675324675
"4130",4130,"bugzilla","Fold-21","Rep-8","LMT","R-ad",0.719935908247597,0.666077964131805,0.214285714285714
"4131",4131,"bugzilla","Fold-21","Rep-8","LMT","R-ee",0.719935908247597,0.931263472481337,0.753246753246753
"4132",4132,"bugzilla","Fold-21","Rep-8","LMT","R-dd",0.719935908247597,0.724329860004531,0.538961038961039
"4133",4133,"bugzilla","Fold-21","Rep-8","RBFNetwork","R-non-EA",0.564639905548996,0.254776650467412,0.025974025974026
"4134",4134,"bugzilla","Fold-21","Rep-8","RBFNetwork","R-ad",0.564639905548996,0.903097239147809,0.74025974025974
"4135",4135,"bugzilla","Fold-21","Rep-8","RBFNetwork","R-ee",0.564639905548996,0.915706065396616,0.733766233766234
"4136",4136,"bugzilla","Fold-21","Rep-8","RBFNetwork","R-dd",0.564639905548996,0.34220771298585,0.194805194805195
"4137",4137,"bugzilla","Fold-21","Rep-8","JRip","R-non-EA",0.622870635857649,0.315724210871762,0.116883116883117
"4138",4138,"bugzilla","Fold-21","Rep-8","JRip","R-ad",0.622870635857649,0.563544389734249,0.376623376623377
"4139",4139,"bugzilla","Fold-21","Rep-8","JRip","R-ee",0.622870635857649,0.914299819221903,0.74025974025974
"4140",4140,"bugzilla","Fold-21","Rep-8","JRip","R-dd",0.622870635857649,0.547139788148944,0.454545454545455
"4141",4141,"bugzilla","Fold-21","Rep-8","Logistic","R-non-EA",0.703069657615112,0.462265260200599,0.116883116883117
"4142",4142,"bugzilla","Fold-21","Rep-8","Logistic","R-ad",0.703069657615112,0.601800674456348,0.220779220779221
"4143",4143,"bugzilla","Fold-21","Rep-8","Logistic","R-ee",0.703069657615112,0.926158512270553,0.75974025974026
"4144",4144,"bugzilla","Fold-21","Rep-8","Logistic","R-dd",0.703069657615112,0.691621265808401,0.545454545454545
"4145",4145,"bugzilla","Fold-21","Rep-8","RandomForest","R-non-EA",0.739996205093608,0.638785281072011,0.227272727272727
"4146",4146,"bugzilla","Fold-21","Rep-8","RandomForest","R-ad",0.739996205093608,0.704554474221005,0.357142857142857
"4147",4147,"bugzilla","Fold-21","Rep-8","RandomForest","R-ee",0.739996205093608,0.935422403548514,0.75974025974026
"4148",4148,"bugzilla","Fold-21","Rep-8","RandomForest","R-dd",0.739996205093608,0.757701156126929,0.577922077922078
"4149",4149,"bugzilla","Fold-21","Rep-8","SMO","R-non-EA",0.626623376623377,0.531275231736053,0.162337662337662
"4150",4150,"bugzilla","Fold-21","Rep-8","SMO","R-ad",0.626623376623377,0.706796257301991,0.551948051948052
"4151",4151,"bugzilla","Fold-21","Rep-8","SMO","R-ee",0.626623376623377,0.706796257301991,0.551948051948052
"4152",4152,"bugzilla","Fold-21","Rep-8","SMO","R-dd",0.626623376623377,0.706796257301991,0.551948051948052
"4153",4153,"bugzilla","Fold-21","Rep-8","J48","R-non-EA",0.713495108787317,0.578889174750506,0.162337662337662
"4154",4154,"bugzilla","Fold-21","Rep-8","J48","R-ad",0.713495108787317,0.652801874373879,0.272727272727273
"4155",4155,"bugzilla","Fold-21","Rep-8","J48","R-ee",0.713495108787317,0.917987635957305,0.746753246753247
"4156",4156,"bugzilla","Fold-21","Rep-8","J48","R-dd",0.713495108787317,0.851777232719789,0.681818181818182
"4157",4157,"bugzilla","Fold-21","Rep-8","Ridor","R-non-EA",0.589285714285714,0.457680325052525,0.155844155844156
"4158",4158,"bugzilla","Fold-21","Rep-8","Ridor","R-ad",0.589285714285714,0.781526247450108,0.649350649350649
"4159",4159,"bugzilla","Fold-21","Rep-8","Ridor","R-ee",0.589285714285714,0.781526247450108,0.649350649350649
"4160",4160,"bugzilla","Fold-21","Rep-8","Ridor","R-dd",0.589285714285714,0.781526247450108,0.649350649350649
"4161",4161,"bugzilla","Fold-21","Rep-8","IBk","R-non-EA",0.718871226176421,0.623797569529473,0.194805194805195
"4162",4162,"bugzilla","Fold-21","Rep-8","IBk","R-ad",0.718871226176421,0.68690404333335,0.25974025974026
"4163",4163,"bugzilla","Fold-21","Rep-8","IBk","R-ee",0.718871226176421,0.932643869669737,0.74025974025974
"4164",4164,"bugzilla","Fold-21","Rep-8","IBk","R-dd",0.718871226176421,0.67978791506427,0.480519480519481
"4165",4165,"bugzilla","Fold-21","Rep-8","NS.UP","R-unsup",0.413054477989543,0.274767446157742,0
"4166",4166,"bugzilla","Fold-21","Rep-8","ND.UP","R-unsup",0.398654916512059,0.28052750591145,0
"4167",4167,"bugzilla","Fold-21","Rep-8","NF.UP","R-unsup",0.368685697419464,0.714912900742358,0.149350649350649
"4168",4168,"bugzilla","Fold-21","Rep-8","Entropy.UP","R-unsup",0.377498313374937,0.551479155930362,0.149350649350649
"4169",4169,"bugzilla","Fold-21","Rep-8","LT.UP","R-unsup",0.58426800472255,0.748487189080506,0.454545454545455
"4170",4170,"bugzilla","Fold-21","Rep-8","FIX.UP","R-unsup",0.443181818181818,0.0542201833307305,0
"4171",4171,"bugzilla","Fold-21","Rep-8","NDEV.UP","R-unsup",0.464823326024625,0.562397394927891,0.272727272727273
